unit,cycle,setting1,setting2,setting3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,RUL,sensor1_mean_10,sensor1_std_10,sensor2_mean_10,sensor2_std_10,sensor3_mean_10,sensor3_std_10,sensor4_mean_10,sensor4_std_10,sensor5_mean_10,sensor5_std_10,sensor6_mean_10,sensor6_std_10,sensor7_mean_10,sensor7_std_10,sensor8_mean_10,sensor8_std_10,sensor9_mean_10,sensor9_std_10,sensor10_mean_10,sensor10_std_10,sensor11_mean_10,sensor11_std_10,sensor12_mean_10,sensor12_std_10,sensor13_mean_10,sensor13_std_10,sensor14_mean_10,sensor14_std_10,sensor15_mean_10,sensor15_std_10,sensor16_mean_10,sensor16_std_10,sensor17_mean_10,sensor17_std_10,sensor18_mean_10,sensor18_std_10,sensor19_mean_10,sensor19_std_10,sensor20_mean_10,sensor20_std_10,sensor21_mean_10,sensor21_std_10
31,96,0.0029,-0.0001,100.0,518.67,642.71,1576.78,1400.69,14.62,21.61,553.99,2388.07,9054.65,1.3,47.37,521.93,2388.09,8136.15,8.4311,0.03,392,2388,100.0,38.97,23.4938,125,518.67,0.0,642.303,0.28323723860639033,1585.2009999999998,4.891826402843222,1399.901,3.073916972781907,14.62,0.0,21.61,0.0,554.1310000000001,0.32654589604188883,2388.029,0.026853512082335218,9055.937,3.5430935948979148,1.3,0.0,47.295,0.08045012257431204,522.068,0.2820480652496821,2388.0510000000004,0.03541813722625948,8138.597,3.052481868178668,8.41348,0.016488770589584024,0.03,0.0,392.1,1.1005049346144866,2388.0,0.0,100.0,0.0,39.021,0.1458652346060204,23.435,0.056290003059548864
31,97,0.0003,-0.0002,100.0,518.67,642.25,1581.34,1405.52,14.62,21.61,554.0,2388.0,9055.23,1.3,47.3,522.13,2388.04,8139.72,8.4229,0.03,391,2388,100.0,39.06,23.3329,125,518.67,0.0,642.322,0.27124404755379417,1585.0439999999999,4.997575412137231,1400.682,3.427239900172619,14.62,0.0,21.61,0.0,554.046,0.20753580681562853,2388.0280000000002,0.027808871486870557,9055.673999999999,3.4815679737069183,1.3,0.0,47.291000000000004,0.07894442489638985,522.104,0.2620517336540415,2388.0530000000003,0.03400980251043004,8139.0289999999995,2.8486427567461545,8.41465,0.016722456624430775,0.03,0.0,392.0,1.1547005383791542,2388.0,0.0,100.0,0.0,39.047000000000004,0.12356284950493591,23.42928,0.06376893705663314
31,98,-0.0019,0.0003,100.0,518.67,642.05,1588.96,1399.88,14.62,21.61,554.68,2388.01,9054.65,1.3,47.16,522.36,2388.05,8137.11,8.4126,0.03,391,2388,100.0,38.94,23.4385,125,518.67,0.0,642.283,0.2802796222822995,1585.522,5.132527642399847,1400.636,3.435417490398387,14.62,0.0,21.61,0.0,554.066,0.25760434778845237,2388.025,0.027988092706594324,9055.280999999999,3.335850549541711,1.3,0.0,47.278999999999996,0.0892499610955369,522.1220000000001,0.27377200571111626,2388.052,0.033928028401950486,8138.825,2.9113694753891615,8.41641,0.015289317258226092,0.03,0.0,391.7,0.9486832980504812,2388.0,0.0,100.0,0.0,39.028000000000006,0.12398924684558651,23.4313,0.06370238090788187
31,99,-0.0008,0.0,100.0,518.67,642.3,1584.06,1398.71,14.62,21.61,554.68,2388.05,9064.69,1.3,47.28,522.39,2388.0,8143.29,8.4094,0.03,391,2388,100.0,38.98,23.2732,125,518.67,0.0,642.301,0.27436593568936996,1585.3899999999999,5.153516598724794,1400.132,3.2946279506697924,14.62,0.0,21.61,0.0,554.138,0.31818233766124504,2388.026,0.028751811537599987,9055.776000000002,4.299191655285618,1.3,0.0,47.282,0.08866917289690703,522.094,0.22066565961498533,2388.0510000000004,0.03541813722629902,8139.530000000001,3.0653692907867764,8.41602,0.015426585998075247,0.03,0.0,391.5,0.8498365855988359,2388.0,0.0,100.0,0.0,39.013,0.11926161718397241,23.41129,0.07870447467160006
31,100,-0.0012,-0.0003,100.0,518.67,641.94,1582.21,1399.09,14.62,21.61,554.61,2388.05,9058.63,1.3,47.05,521.49,2388.03,8135.1,8.4277,0.03,392,2388,100.0,38.88,23.4044,125,518.67,0.0,642.237,0.27668875413851385,1585.5520000000001,5.009308668202805,1399.638,3.002631438514629,14.62,0.0,21.61,0.0,554.224,0.3178818788300794,2388.031,0.028067379247743645,9056.481,4.108474845431152,1.3,0.0,47.261,0.11532080856847934,522.068,0.27446108811428005,2388.049,0.036040101123970575,8138.905000000001,3.2825235888134072,8.41953,0.013360559702202724,0.03,0.0,391.5,0.8498365855988359,2388.0,0.0,100.0,0.0,38.974000000000004,0.08461678320525053,23.40691,0.07763363317531333
31,101,0.0031,0.0001,100.0,518.67,642.1,1583.86,1401.44,14.62,21.6,554.52,2388.08,9055.73,1.3,47.35,521.76,2388.08,8133.5,8.3783,0.03,392,2388,100.0,38.85,23.3846,125,518.67,0.0,642.1980000000001,0.2642725865466775,1584.998,4.839939852702365,1399.7069999999999,3.0387352997954937,14.62,0.0,21.609,0.0031622776601675008,554.256,0.33103205618474607,2388.034,0.031692971531860056,9056.070000000002,3.9371168243874926,1.3,0.0,47.275,0.11692827811193346,522.022,0.28451908742843607,2388.054,0.03657564460009944,8138.221,3.6431196948648945,8.41241,0.01453466736997774,0.03,0.0,391.4,0.6992058987801915,2388.0,0.0,100.0,0.0,38.952,0.0854790422657617,23.40303,0.07768748004379199
31,102,-0.0058,0.0004,100.0,518.67,642.16,1584.69,1402.89,14.62,21.61,553.74,2388.07,9059.28,1.3,47.45,522.31,2388.01,8137.85,8.4326,0.03,393,2388,100.0,38.98,23.4357,125,518.67,0.0,642.169,0.24901807163352743,1584.27,4.17680632913597,1400.508,2.6566637390201384,14.62,0.0,21.608999999999998,0.0031622776601675008,554.223,0.3662133561489563,2388.037,0.033681514878891546,9056.833,3.7186319168906445,1.3,0.0,47.283,0.12649549838279198,522.062,0.29495008993987115,2388.042,0.02740640639050684,8137.807000000001,3.39393593208691,8.41446,0.015870391719606084,0.03,0.0,391.6,0.8432740427115601,2388.0,0.0,100.0,0.0,38.947,0.08179242018674711,23.393880000000003,0.06593769449680799
31,103,0.0009,0.0003,100.0,518.67,642.18,1586.57,1406.99,14.62,21.61,554.49,2388.02,9059.29,1.3,47.34,521.9,2388.03,8139.48,8.3977,0.03,391,2388,100.0,38.91,23.4291,125,518.67,0.0,642.21,0.20607442021446004,1584.443,4.2384117832560255,1401.459,3.114915550844433,14.62,0.0,21.609,0.0031622776601675008,554.2740000000001,0.3641184178559475,2388.034,0.03373096170959697,9057.611,3.2677496504111274,1.3,0.0,47.294,0.12615686884016913,522.0260000000001,0.2900268186832934,2388.041,0.027668674628284717,8138.399,3.071852318499281,8.41334,0.01668087394460871,0.03,0.0,391.7,0.674948557710491,2388.0,0.0,100.0,0.0,38.940999999999995,0.0821178015617746,23.397199999999998,0.06687979266314717
31,104,0.0035,-0.0002,100.0,518.67,642.0,1582.16,1397.98,14.62,21.61,555.12,2388.01,9059.97,1.3,47.23,522.18,2388.0,8137.13,8.4324,0.03,390,2388,100.0,38.88,23.3485,125,518.67,0.0,642.183,0.21484102649806044,1583.426,3.237654157633892,1401.008,3.2716078276255423,14.62,0.0,21.608999999999998,0.0031622776601675008,554.366,0.44954792106413677,2388.0350000000003,0.032744804508546985,9057.667,3.3065727473196547,1.3,0.0,47.273,0.11624208455728025,522.058,0.2873170915749645,2388.0370000000003,0.03056868405044771,8138.159,3.0674218273116978,8.41524,0.017737104862105158,0.03,0.0,391.5,0.8498365855988209,2388.0,0.0,100.0,0.0,38.925,0.07604823031037361,23.39893,0.06518513889938578
31,105,0.0026,-0.0003,100.0,518.67,642.24,1588.38,1398.02,14.62,21.6,553.83,2388.03,9054.88,1.3,47.14,521.85,2388.04,8143.61,8.4088,0.03,391,2388,100.0,39.02,23.2901,125,518.67,0.0,642.193,0.21494443726502874,1583.901,3.599164872269315,1401.1209999999999,3.130021121689989,14.62,0.0,21.608,0.004216370213556829,554.366,0.44954792106413677,2388.0389999999998,0.028848262032886814,9057.7,3.273489473530773,1.3,0.0,47.267,0.12184233892844934,522.03,0.29310597249305653,2388.0370000000003,0.03056868405044771,8138.294,3.289624092000194,8.41535,0.01768849280685635,0.03,0.0,391.4,0.8432740427116272,2388.0,0.0,100.0,0.0,38.947,0.06717307661725459,23.38308,0.07079434691805622
31,106,0.0001,-0.0003,100.0,518.67,642.17,1587.18,1401.05,14.62,21.61,554.75,2388.05,9056.12,1.3,47.2,522.07,2388.07,8143.08,8.3646,0.03,392,2388,100.0,38.92,23.3532,125,518.67,0.0,642.139,0.1154171179297141,1584.941,2.704175577797255,1401.157,3.1265815553453127,14.62,0.0,21.607999999999997,0.004216370213556829,554.442,0.44311523457325175,2388.037,0.027100635500495643,9057.847,3.1520612303670017,1.3,0.0,47.25,0.11766241729814872,522.044,0.2911357071882199,2388.0350000000003,0.02718251071959695,8138.987000000001,3.5103214477695026,8.4087,0.022855147730391694,0.03,0.0,391.4,0.8432740427116272,2388.0,0.0,100.0,0.0,38.94199999999999,0.06713171133430312,23.36902,0.05940783337797158
31,107,0.0022,0.0005,100.0,518.67,642.26,1583.76,1399.65,14.62,21.61,554.08,2388.05,9059.05,1.3,47.26,522.01,2388.01,8141.29,8.4216,0.03,392,2388,100.0,39.1,23.3989,125,518.67,0.0,642.14,0.11652372195337653,1585.1830000000002,2.441652673452402,1400.5700000000002,2.7440683502991785,14.62,0.0,21.608,0.004216370213556829,554.45,0.4348946232515784,2388.042,0.02394437999703063,9058.229000000001,3.028727088689028,1.3,0.0,47.245999999999995,0.11644741302407373,522.0319999999999,0.2896664748752521,2388.032,0.02820559440412353,8139.144,3.581142586134583,8.408570000000001,0.022768938393254126,0.03,0.0,391.5,0.8498365855988209,2388.0,0.0,100.0,0.0,38.946,0.07560129334582133,23.37562,0.058609987772264435
31,108,0.0006,-0.0,100.0,518.67,641.96,1581.24,1401.0,14.62,21.61,554.82,2388.07,9051.46,1.3,47.32,521.89,2388.04,8137.96,8.4162,0.03,390,2388,100.0,38.78,23.4721,125,518.67,0.0,642.131,0.12723119813107575,1584.411,2.332778267312155,1400.682,2.735620181564039,14.62,0.0,21.607999999999997,0.004216370213556829,554.4639999999999,0.4452514894850998,2388.0480000000002,0.022509257357839884,9057.91,3.567619810334975,1.3,0.0,47.262,0.11429007928171835,521.985,0.2678411635445372,2388.031,0.027668674628370547,8139.229000000001,3.537319920819552,8.40893,0.0228679810117949,0.03,0.0,391.4,0.966091783079353,2388.0,0.0,100.0,0.0,38.93,0.09213516640726772,23.378980000000002,0.06338399377338927
31,109,-0.0031,0.0001,100.0,518.67,642.17,1578.66,1403.88,14.62,21.61,554.95,2388.07,9055.69,1.3,47.2,522.17,2388.03,8136.79,8.4345,0.03,393,2388,100.0,38.98,23.4442,125,518.67,0.0,642.1179999999999,0.11399805066602717,1583.871,2.9629469189379476,1401.199,2.809074382940431,14.62,0.0,21.608,0.004216370213556829,554.4910000000001,0.4674386471920296,2388.05,0.023570226042578878,9057.009999999998,2.695906361707678,1.3,0.0,47.254,0.11568155523773613,521.963,0.23828321151288853,2388.034,0.025473297568650497,8138.579,3.297232678070522,8.411439999999999,0.02426040212179991,0.03,0.0,391.6,1.0749676997731263,2388.0,0.0,100.0,0.0,38.93,0.09213516640726772,23.39608,0.05405544067589647
31,110,0.0006,-0.0004,100.0,518.67,641.99,1587.94,1398.14,14.62,21.61,554.43,2388.0,9060.78,1.3,47.16,521.94,2388.06,8137.47,8.4513,0.03,391,2388,100.0,38.96,23.4025,124,518.67,0.0,642.123,0.10614978934446942,1584.444,3.153940040295172,1401.104,2.902823146908075,14.62,0.0,21.607999999999997,0.004216370213556829,554.473,0.465809927855461,2388.045,0.028382310612120768,9057.225,2.916189484772325,1.3,0.0,47.265,0.09800793618659039,522.008,0.17242067419215074,2388.0370000000003,0.026687491870757054,8138.816000000001,3.0985738655070887,8.4138,0.027009957011779294,0.03,0.0,391.5,1.0801234497346601,2388.0,0.0,100.0,0.0,38.938,0.09077444574331293,23.39589,0.05402627858530023
31,111,-0.002,0.0001,100.0,518.67,642.82,1585.58,1407.75,14.62,21.61,553.91,2388.05,9057.34,1.3,47.35,522.11,2388.08,8139.48,8.4285,0.03,393,2388,100.0,38.81,23.3864,123,518.67,0.0,642.1949999999999,0.24377813227982825,1584.616,3.1654320400222207,1401.7350000000001,3.5887517173653407,14.62,0.0,21.609,0.0031622776601675008,554.412,0.49781299478578234,2388.0420000000004,0.0257336787564843,9057.385999999999,2.8685350500418405,1.3,0.0,47.265,0.09800793618659039,522.0429999999999,0.150632001911823,2388.037,0.026687491870757054,8139.414,2.4724131262132207,8.41882,0.024197511350469,0.03,0.0,391.6,1.1737877907772591,2388.0,0.0,100.0,0.0,38.934000000000005,0.09582391258046175,23.396069999999998,0.05398746871058575
31,112,0.0018,0.0004,100.0,518.67,642.32,1584.73,1403.76,14.62,21.61,553.93,2388.06,9056.15,1.3,47.3,522.38,2388.04,8140.98,8.3935,0.03,391,2388,100.0,39.16,23.3309,122,518.67,0.0,642.211,0.2464616264926218,1584.6200000000001,3.165561210556039,1401.8220000000001,3.6301692644961823,14.62,0.0,21.609,0.0031622776601675008,554.431,0.47228640086738394,2388.041,0.024698178072798765,9057.073,2.80905697896932,1.3,0.0,47.25,0.0754247233265592,522.05,0.1653279569017035,2388.04,0.0249443825810738,8139.726999999999,2.4504423636933836,8.41491,0.02487303091034695,0.03,0.0,391.4,1.0749676997731847,2388.0,0.0,100.0,0.0,38.952,0.11942454614620486,23.38559,0.05558787737546354
31,113,0.0003,0.0,100.0,518.67,641.82,1585.36,1398.06,14.62,21.61,554.31,2388.0,9058.13,1.3,47.33,522.12,2388.06,8131.73,8.3836,0.03,393,2388,100.0,39.18,23.3139,121,518.67,0.0,642.175,0.2760132847045575,1584.499,3.1052945825547256,1400.9289999999999,3.301061950343068,14.62,0.0,21.609,0.0031622776601675008,554.413,0.47321712188409365,2388.039,0.02726414006430529,9056.957,2.730177242920759,1.3,0.0,47.249,0.0741544933829898,522.072,0.15760710643856127,2388.043,0.02540778533602173,8138.952,3.526514804544319,8.4135,0.026314888054743912,0.03,0.0,391.6,1.1737877907772591,2388.0,0.0,100.0,0.0,38.979,0.13795732029227617,23.37407,0.0574739950856849
31,114,-0.0007,-0.0005,100.0,518.67,642.47,1573.92,1398.89,14.62,21.61,554.7,2388.07,9058.71,1.3,47.31,522.43,2388.06,8141.55,8.3988,0.03,391,2388,100.0,39.04,23.4133,120,518.67,0.0,642.222,0.28283485562356236,1583.675,4.551437501859425,1401.02,3.2223386952133857,14.62,0.0,21.609,0.0031622776601675008,554.371,0.41903195317015246,2388.045,0.02677063067601664,9056.831,2.601727844676028,1.3,0.0,47.257,0.07616502551112318,522.097,0.19258764238628792,2388.049,0.020789954842214662,8139.394,3.5496954485959944,8.41014,0.025773035004314188,0.03,0.0,391.7,1.059349905471346,2388.0,0.0,100.0,0.0,38.995000000000005,0.13443296553384887,23.380550000000003,0.05792198296941754
31,115,-0.0027,-0.0002,100.0,518.67,642.76,1591.29,1400.61,14.62,21.61,554.79,2388.06,9061.07,1.3,47.42,522.24,2388.07,8137.88,8.4209,0.03,393,2388,100.0,38.84,23.4881,119,518.67,0.0,642.274,0.33032643786953203,1583.966,4.960338698113156,1401.279,3.0541136193670404,14.62,0.0,21.61,0.0,554.467,0.3903004540662174,2388.048,0.026583202718966102,9057.45,2.8136966590008763,1.3,0.0,47.285,0.07975657409336169,522.136,0.1757649946183944,2388.0519999999997,0.021499353998160938,8138.820999999999,3.2427233067975427,8.41135,0.025986289119890312,0.03,0.0,391.9,1.1005049346145268,2388.0,0.0,100.0,0.0,38.977,0.1425209536251623,23.400349999999996,0.05740693434690561
31,116,-0.0024,-0.0004,100.0,518.67,641.89,1595.6,1408.42,14.62,21.61,554.09,2388.05,9055.25,1.3,47.34,522.08,2388.01,8141.52,8.3771,0.03,393,2388,100.0,38.93,23.3913,118,518.67,0.0,642.246,0.35132131541752176,1584.808,6.140712589847384,1402.016,3.7926572332460022,14.62,0.0,21.61,0.0,554.4010000000001,0.3929221014114721,2388.0480000000002,0.026583202718966102,9057.363000000001,2.872231227148428,1.3,0.0,47.299,0.07534365710970878,522.137,0.17537578700190257,2388.046,0.024129281430330326,8138.664999999999,3.0466639314362,8.412600000000001,0.023686517496488337,0.03,0.0,392.0,1.1547005383791433,2388.0,0.0,100.0,0.0,38.978,0.1421110676744039,23.40416,0.05514992092266952
31,117,0.0007,-0.0003,100.0,518.67,642.24,1584.86,1401.82,14.62,21.61,553.89,2388.05,9058.63,1.3,47.35,522.38,2388.09,8139.19,8.4188,0.03,393,2388,100.0,38.91,23.4307,117,518.67,0.0,642.244,0.35128968735856225,1584.918,6.129696022914387,1402.233,3.703268976339122,14.62,0.0,21.61,0.0,554.382,0.4141872898954508,2388.048,0.026583202718966102,9057.321,2.8477884206649406,1.3,0.0,47.30800000000001,0.07554248252913867,522.174,0.18440294044370625,2388.054,0.024129281430171175,8138.455,2.915160563521905,8.41232,0.02358463718422311,0.03,0.0,392.1,1.1972189997377318,2388.0,0.0,100.0,0.0,38.959,0.13658127413539814,23.407339999999998,0.05572671810819421
31,118,-0.0009,-0.0002,100.0,518.67,642.22,1585.92,1399.92,14.62,21.61,553.86,2388.04,9060.32,1.3,47.42,522.15,2388.03,8135.56,8.3992,0.03,391,2388,100.0,38.91,23.3304,116,518.67,0.0,642.27,0.3372766750837981,1585.386,5.994855572349744,1402.125,3.758558382028356,14.62,0.0,21.61,0.0,554.2860000000001,0.4126392021014189,2388.045,0.02549509757044241,9058.207,2.102427433014136,1.3,0.0,47.318,0.08350648677397357,522.2,0.15606266547569309,2388.053,0.024966644417039614,8138.214999999999,3.0558404917651987,8.41062,0.02388466732725437,0.03,0.0,392.2,1.0327955589884559,2388.0,0.0,100.0,0.0,38.971999999999994,0.12318008497049054,23.39317,0.055444888553096074
31,119,-0.0031,0.0002,100.0,518.67,642.41,1579.35,1402.17,14.62,21.61,553.31,2388.02,9047.77,1.3,47.17,521.81,2388.11,8138.43,8.4055,0.03,393,2388,100.0,38.99,23.2714,115,518.67,0.0,642.2940000000001,0.33790860039697174,1585.455,5.91224012818602,1401.954,3.708405467463786,14.62,0.0,21.61,0.0,554.122,0.4441171016744715,2388.04,0.024944382580926443,9057.414999999999,3.888799443413665,1.3,0.0,47.315000000000005,0.08860022573333846,522.164,0.1992876201759668,2388.061,0.02923088169302269,8138.379000000001,3.0145957901150537,8.407720000000001,0.022375969252754126,0.03,0.0,392.2,1.0327955589884559,2388.0,0.0,100.0,0.0,38.973,0.1232927861276361,23.375890000000002,0.06403567495283208
31,120,0.0015,-0.0,100.0,518.67,642.42,1587.09,1402.37,14.62,21.61,554.58,2388.03,9056.19,1.3,47.27,522.13,2388.06,8139.8,8.4156,0.03,393,2388,100.0,38.68,23.5514,114,518.67,0.0,642.337,0.3219057833176371,1585.3700000000001,5.878558024247443,1402.377,3.457802931214565,14.62,0.0,21.61,0.0,554.137,0.4579919941073275,2388.043,0.021108186934935415,9056.956,3.714467809942117,1.3,0.0,47.326,0.07260241808031861,522.183,0.18403200204751652,2388.061,0.02923088169302269,8138.611999999999,3.026552127054968,8.40415,0.016804711640889033,0.03,0.0,392.4,0.9660917830790278,2388.0,0.0,100.0,0.0,38.945,0.1544344521148218,23.39078,0.0848421121849204
31,121,0.0057,-0.0002,100.0,518.67,641.76,1585.79,1402.34,14.62,21.61,554.01,2388.08,9054.32,1.3,47.27,521.83,2387.95,8138.64,8.4092,0.03,392,2388,100.0,39.04,23.3617,113,518.67,0.0,642.231,0.31970298716156026,1585.3909999999998,5.879766529756433,1401.836,2.902356130993439,14.62,0.0,21.61,0.0,554.1469999999999,0.45355509281890116,2388.046,0.02412928143040007,9056.654,3.8015265939397453,1.3,0.0,47.318,0.07405703507731626,522.155,0.2150581316757153,2388.0480000000002,0.04467164151547309,8138.528,3.01140351183861,8.40222,0.014670135953321426,0.03,0.0,392.3,0.9486832980502801,2388.0,0.0,100.0,0.0,38.967999999999996,0.14913081505847212,23.38831,0.08534186741179187
31,122,0.0008,0.0005,100.0,518.67,642.18,1588.45,1406.25,14.62,21.61,553.83,2388.15,9049.93,1.3,47.2,522.05,2388.02,8137.65,8.3856,0.03,391,2388,100.0,38.96,23.3398,112,518.67,0.0,642.217,0.31843541120789054,1585.763,5.95055188850391,1402.085,3.1793544068645248,14.62,0.0,21.61,0.0,554.137,0.4599287384412694,2388.055,0.0408928138228833,9056.032,4.360858223381541,1.3,0.0,47.30800000000001,0.08297255235584278,522.1220000000001,0.2015936506933313,2388.046,0.04550946177712799,8138.195,2.891878474471634,8.40143,0.015387083327692584,0.03,0.0,392.3,0.9486832980502801,2388.0,0.0,100.0,0.0,38.948,0.13306639946534898,23.3892,0.08472078323002957
31,123,0.0004,-0.0003,100.0,518.67,642.68,1585.86,1404.48,14.62,21.61,553.81,2388.05,9058.7,1.3,47.16,522.22,2387.99,8139.85,8.3936,0.03,392,2388,100.0,39.02,23.3139,111,518.67,0.0,642.303,0.31542035444785715,1585.813,5.948889812393542,1402.727,2.913348779517559,14.62,0.0,21.61,0.0,554.087,0.4661675902740966,2388.06,0.03620926830581365,9056.089000000002,4.3949199208974585,1.3,0.0,47.291,0.09456919865015544,522.132,0.20394988491150834,2388.0389999999998,0.04840798832292454,8139.007,1.8140197842863122,8.402429999999999,0.014392362943976975,0.03,0.0,392.2,0.9189365834724839,2388.0,0.0,100.0,0.0,38.932,0.1096256255525311,23.389200000000002,0.08472078323002957
31,124,0.001,0.0003,100.0,518.67,642.34,1584.66,1405.53,14.62,21.61,554.19,2388.07,9056.85,1.3,47.32,521.68,2388.06,8140.42,8.4203,0.03,392,2388,100.0,38.99,23.5337,110,518.67,0.0,642.29,0.31041191271529817,1586.8870000000002,4.305743064017275,1403.391,2.6897684741350316,14.62,0.0,21.61,0.0,554.036,0.41695190236838975,2388.06,0.03620926830581365,9055.903,4.310212807325952,1.3,0.0,47.292,0.09484490263348243,522.057,0.21949689949697332,2388.039,0.04840798832292455,8138.894,1.6672678915596855,8.40458,0.015363000285682436,0.03,0.0,392.3,0.823272602348292,2388.0,0.0,100.0,0.0,38.927,0.10520350648996483,23.401239999999998,0.09629141187042105
31,125,0.0013,0.0002,100.0,518.67,641.93,1585.47,1403.84,14.62,21.61,553.38,2388.06,9050.05,1.3,47.37,521.4,2388.01,8137.92,8.4015,0.03,394,2388,100.0,39.02,23.3915,109,518.67,0.0,642.207,0.280279622282321,1586.3049999999998,4.028910109032768,1403.714,2.5063927155278463,14.62,0.0,21.61,0.0,553.895,0.3693312274304947,2388.0600000000004,0.03620926830581365,9054.801,4.250713534873596,1.3,0.0,47.287,0.08844960900610331,521.973,0.2908244984330229,2388.033,0.04785394445747652,8138.898000000001,1.664610731940854,8.40264,0.014258346483533697,0.03,0.0,392.4,0.9660917830790139,2388.0,0.0,100.0,0.0,38.945,0.10405660852528001,23.391579999999998,0.0913268708175856
31,126,0.0007,0.0005,100.0,518.67,642.35,1586.36,1403.85,14.62,21.61,553.71,2388.06,9053.55,1.3,47.31,522.17,2388.04,8136.24,8.4667,0.03,392,2388,100.0,39.29,23.4391,108,518.67,0.0,642.2529999999999,0.25944599095428544,1585.3809999999999,2.384144151122884,1403.257,1.8950699195560017,14.62,0.0,21.61,0.0,553.857,0.3665772618271006,2388.061,0.036040101123896474,9054.631000000001,4.264732504312162,1.3,0.0,47.284000000000006,0.08694826047713217,521.982,0.29585281625972787,2388.036,0.047187568985952964,8138.37,1.5755281301492072,8.4116,0.022306650727236824,0.03,0.0,392.3,0.9486832980502785,2388.0,0.0,100.0,0.0,38.981,0.15029230777981092,23.396359999999998,0.09255326634489976
31,127,-0.0001,0.0002,100.0,518.67,642.82,1586.92,1404.85,14.62,21.61,554.1,2388.01,9059.17,1.3,47.38,521.85,2388.06,8136.73,8.4483,0.03,392,2388,100.0,38.78,23.3477,107,518.67,0.0,642.3109999999999,0.3150819999090194,1585.587,2.4228085172194604,1403.56,1.881967056036362,14.62,0.0,21.61,0.0,553.878,0.3746049771274391,2388.057,0.03945461527879997,9054.685000000001,4.324000847980616,1.3,0.0,47.287,0.08994442728707111,521.929,0.2621894988997108,2388.0330000000004,0.04423422506166551,8138.123999999999,1.6245560077216552,8.41455,0.025135864151984207,0.03,0.0,392.2,0.9189365834724945,2388.0,0.0,100.0,0.0,38.967999999999996,0.16226179121682696,23.38806,0.09285270533962561
31,128,0.0009,0.0001,100.0,518.67,642.58,1590.97,1402.36,14.62,21.61,554.42,2388.02,9059.25,1.3,47.17,522.08,2388.08,8136.52,8.4376,0.03,391,2388,100.0,38.99,23.3748,106,518.67,0.0,642.347,0.3239701632352162,1586.092,2.96545967956252,1403.804,1.4708742676100919,14.62,0.0,21.61,0.0,553.934,0.4116416996474239,2388.055,0.04089281382290869,9054.578,4.179903773480967,1.3,0.0,47.262,0.08337332373793452,521.9219999999999,0.256506443497057,2388.038,0.04661902330023119,8138.219999999999,1.4779565472496474,8.418389999999999,0.025461362885761358,0.03,0.0,392.2,0.9189365834724945,2388.0,0.0,100.0,0.0,38.976,0.16105209647123983,23.3925,0.09082867877981915
31,129,-0.0001,-0.0002,100.0,518.67,641.98,1588.97,1404.6,14.62,21.6,553.63,2387.99,9059.61,1.3,47.31,521.84,2388.04,8143.15,8.4003,0.03,392,2388,100.0,39.1,23.301,105,518.67,0.0,642.304,0.3426757456644291,1587.054,1.9066969694560334,1404.047,1.3680647320641552,14.62,0.0,21.608999999999998,0.0031622776601675008,553.966,0.3678526274953959,2388.0519999999997,0.04467164151553175,9055.762,3.6847728710339736,1.3,0.0,47.275999999999996,0.07777460310980829,521.925,0.25522321385179253,2388.031,0.03928528138468077,8138.692,2.152315548944012,8.417869999999999,0.02580465289655194,0.03,0.0,392.1,0.8755950357707728,2388.0,0.0,100.0,0.0,38.987,0.1658010856418112,23.39546,0.0868383325496226
31,130,-0.0006,-0.0004,100.0,518.67,642.46,1585.58,1407.02,14.62,21.6,554.55,2388.08,9054.18,1.3,47.27,522.28,2388.06,8137.95,8.4061,0.03,392,2388,100.0,38.86,23.285,104,518.67,0.0,642.308,0.344409317205246,1586.9029999999998,1.96250435243668,1404.512,1.5168886284490686,14.62,0.0,21.608,0.004216370213556829,553.963,0.3623702833041442,2388.057,0.04473378042652417,9055.561,3.7135411372134493,1.3,0.0,47.276,0.07777460310980829,521.9399999999999,0.27243755655592555,2388.031,0.03928528138468077,8138.5070000000005,2.125841271382784,8.41692,0.026071005606491796,0.03,0.0,392.0,0.8164965809276319,2388.0,0.0,100.0,0.0,39.005,0.13583077707206956,23.36882,0.07352648502408728
31,131,-0.0007,-0.0001,100.0,518.67,643.02,1581.67,1408.27,14.62,21.61,553.78,2388.05,9053.97,1.3,47.2,522.04,2388.04,8136.96,8.4122,0.03,392,2388,100.0,38.94,23.3609,103,518.67,0.0,642.434,0.35204797652836584,1586.491,2.562786894508853,1405.105,1.7190775950447967,14.62,0.0,21.607999999999997,0.004216370213556829,553.9399999999999,0.3663331816798941,2388.054,0.04402019738612379,9055.526,3.7281577219854034,1.3,0.0,47.269,0.08143845665422182,521.961,0.2711067850291146,2388.04,0.02708012801783415,8138.339,2.1798595775371306,8.41722,0.025989433750412228,0.03,0.0,392.0,0.8164965809276319,2388.0,0.0,100.0,0.0,38.995000000000005,0.1366463399518077,23.36874,0.07353552731690377
